lb x,lb y,lcline x,lcline y,cline x,cline y,rcline x,rcline y,rb x,rb y,theta
1287.408604,587.2461541,1288.828813,586.0606125,1290.249021,584.8750709,1291.669229,583.6895293,1293.089437,582.5039878,0.875213097
1296.468875,598.1767643,1297.89319,596.9961603,1299.317505,595.8155563,1300.74182,594.6349522,1302.166136,593.4543482,0.878684703
1304.249849,607.6748979,1305.680942,606.5025188,1307.112035,605.3301398,1308.543128,604.1577607,1309.974222,602.9853817,0.884445681
1312.840528,618.0288008,1314.264269,616.8475039,1315.68801,615.666207,1317.111751,614.4849102,1318.535491,613.3036133,0.878198156
1323.272832,630.6473522,1324.698651,629.4685648,1326.12447,628.2897775,1327.550289,627.1109901,1328.976108,625.9322027,0.879959506
1333.064557,642.1630087,1334.47391,640.9645833,1335.883263,639.7661578,1337.292616,638.5677324,1338.701969,637.3693069,0.86610654
1342.631833,653.9637774,1344.068808,652.7986154,1345.505783,651.6334534,1346.942758,650.4682914,1348.379733,649.3031294,0.889478356
1351.716972,665.1440111,1353.152708,663.9773218,1354.588443,662.8106324,1356.024178,661.6439431,1357.459914,660.4772537,0.888415003
1358.82371,674.2338776,1360.28108,673.0943282,1361.73845,671.9547789,1363.19582,670.8152296,1364.65319,669.6756802,0.907176307
1366.769361,683.6819097,1368.184999,682.4909151,1369.600637,681.2999204,1371.016276,680.1089258,1372.431914,678.9179312,0.87136729
1377.524168,696.2371557,1378.92916,695.03362,1380.334152,693.8300843,1381.739144,692.6265487,1383.144135,691.423013,0.862474979
1387.064547,708.1757587,1388.509613,707.0206464,1389.954679,705.8655341,1391.399745,704.7104218,1392.844811,703.5553095,0.896452343
1394.723347,717.1821569,1396.1325,715.9834967,1397.541654,714.7848365,1398.950807,713.5861763,1400.359961,712.3875162,0.86593997
1402.75806,726.617343,1404.166557,725.4179108,1405.575053,724.2184785,1406.98355,723.0190463,1408.392046,721.819614,0.865391947
1409.705382,735.2236219,1411.144759,734.0614288,1412.584136,732.8992358,1414.023514,731.7370427,1415.462891,730.5748496,0.891542723
1416.3127,743.2512324,1417.741072,742.075539,1419.169443,740.8998455,1420.597815,739.7241521,1422.026186,738.5484587,0.882127491
1420.588554,748.9896101,1422.071362,747.8833642,1423.55417,746.7771184,1425.036978,745.6708725,1426.519787,744.5646266,0.929829377
1424.916799,754.29832,1426.350037,753.128564,1427.783275,751.958808,1429.216512,750.789052,1430.64975,749.6192959,0.886277191
1428.51548,759.0792399,1429.993031,757.9659828,1431.470583,756.8527258,1432.948134,755.7394688,1434.425686,754.6262117,0.925092702
1431.302946,763.0204563,1432.812992,761.9516904,1434.323038,760.8829245,1435.833084,759.8141586,1437.34313,758.7453927,0.954874374
1434.508186,767.5547356,1436.018858,766.486855,1437.529531,765.4189744,1439.040203,764.3510938,1440.550875,763.2832132,0.95546054
1437.496985,771.7966613,1439.009298,770.7311056,1440.521611,769.6655499,1442.033924,768.5999942,1443.546237,767.5344385,0.956998681
1441.169297,776.6014102,1442.638611,775.4773026,1444.107924,774.3531949,1445.577237,773.2290872,1447.046551,772.1049796,0.917728546
1444.531321,781.1311284,1446.016777,780.0284416,1447.502234,778.9257548,1448.987691,777.8230681,1450.473148,776.7203813,0.932227495
1447.455787,784.8286919,1448.906368,783.6805135,1450.35695,782.5323352,1451.807531,781.3841569,1453.258113,780.2359785,0.901241569
1450.110591,788.0642037,1451.540608,786.890513,1452.970626,785.7168224,1454.400644,784.5431317,1455.830661,783.369441,0.883528809
1453.483474,792.3434297,1454.936257,791.1980387,1456.38904,790.0526476,1457.841824,788.9072566,1459.294607,787.7618656,0.903161606
1455.971763,795.9655883,1457.494815,794.9154401,1459.017868,793.8652918,1460.54092,792.8151436,1462.063972,791.7649953,0.967150554
1458.54423,799.8636845,1460.088144,798.844454,1461.632057,797.8252235,1463.175971,796.805993,1464.719885,795.7867625,0.987311652
1460.840305,803.2563436,1462.372349,802.2193565,1463.904393,801.1823695,1465.436436,800.1453825,1466.96848,799.1083955,0.975766428
1462.900928,806.6073116,1464.475976,805.6368875,1466.051024,804.6664633,1467.626073,803.6960392,1469.201121,802.725615,1.018605631
1464.801349,809.980243,1466.412481,809.070983,1468.023613,808.161723,1469.634745,807.252463,1471.245877,806.343203,1.05699432
1466.51646,813.253514,1468.154732,812.3941161,1469.793004,811.5347182,1471.431276,810.6753203,1473.069548,809.8159224,1.087681917
1467.573961,815.9527872,1469.291886,815.2663218,1471.009811,814.5798565,1472.727735,813.8933911,1474.44566,813.2069258,1.190643541
1468.334723,818.7655447,1470.116898,818.269204,1471.899072,817.7728633,1473.681247,817.2765225,1475.463421,816.7801818,1.299176441
